-0.087100215,0.84562373,1.8099303,-0.3484009,3.3824952,7.239722
-0.13543396,0.8652435,1.7907897,-0.5417358,3.4609742,7.1631594
-0.15649109,0.8805572,1.7764312,-0.62596434,3.5222292,7.1057253
-0.16271056,0.9097503,1.7611175,-0.6508423,3.6390016,7.0444703
-0.19956054,0.88103634,1.7855254,-0.7982422,3.5241456,7.1421022
-0.2770874,0.8504089,1.8836303,-1.1083496,3.4016356,7.5345216
-0.26416624,0.8149963,1.8754942,-1.0566651,3.2599854,7.501978
-0.24885252,0.8609375,1.8888946,-0.9954102,3.44375,7.5555787
-0.22396849,0.8901306,1.9822142,-0.895874,3.5605226,7.928858
-0.49674985,0.9695709,2.1602416,-1.9869995,3.8782837,8.640966
-0.6254852,1.167218,2.2521238,-2.501941,4.668872,9.008496
-0.5072784,1.0203003,1.9951354,-2.0291138,4.081201,7.980542
-0.20051879,1.0107268,1.7529814,-0.8020752,4.0429077,7.0119267
0.26129758,0.91501456,1.6194609,1.0451905,3.6600587,6.477844
0.71306145,0.7791015,1.590747,2.8522463,3.1164064,6.3629885
1.0246062,0.67716974,1.6429107,4.0984254,2.7086792,6.571643
1.2284759,0.5661407,1.607498,4.9139037,2.264563,6.4299927
1.3706084,0.43214414,1.6213775,5.4824343,1.7285767,6.4855103
1.1705688,0.33595273,1.689334,4.6822753,1.343811,6.7573366
0.7231109,0.44315183,1.7740386,2.892444,1.7726074,7.096155
0.0052642818,0.6910461,2.0248077,0.021057129,2.7641845,8.099231
-0.7982452,0.93224484,2.0472991,-3.192981,3.7289796,8.189197
-1.2686737,1.1925842,1.7539397,-5.0746946,4.770337,7.0157595
-1.6448271,1.4165496,1.6625335,-6.5793095,5.6661987,6.650134
-1.8936797,1.5050842,1.7405394,-7.5747194,6.020337,6.962158
-2.0214567,1.5309265,1.7864807,-8.085828,6.123706,7.1459227
-1.9501494,1.4237304,1.808496,-7.800598,5.694922,7.2339845
-1.5113066,1.2265594,1.7572875,-6.045227,4.9062376,7.0291505
-1.0298705,1.0542785,1.6907684,-4.1194825,4.2171144,6.763074
-0.5283355,0.94564205,1.664926,-2.1133423,3.7825685,6.6597047
0.12251281,0.7838897,1.7438903,0.49005127,3.135559,6.9755616
0.97292167,0.5934204,1.7486755,3.8916872,2.3736815,6.9947023
1.6764128,0.45750728,1.7060821,6.705652,1.8300294,6.8243284
2.1042478,0.30723876,1.7324035,8.416992,1.228955,6.929614
2.2674377,0.26177368,1.6917266,9.069751,1.0470947,6.7669067
2.2779663,0.28235167,1.701776,9.111865,1.1294067,6.8071046
2.0353363,0.1631897,1.7927032,8.141345,0.6527588,7.170813
1.4342589,0.26703796,1.8094512,5.737036,1.0681518,7.2378054
0.2517242,0.6029907,1.7783446,1.006897,2.411963,7.113379
-1.0561919,1.0652832,1.6989043,-4.224768,4.2611327,6.795618
-1.8582671,1.3021728,1.7692535,-7.433069,5.2086916,7.077014
-2.1430113,1.4050658,1.7529814,-8.572046,5.620264,7.0119267
-2.2559538,1.6414764,1.6701903,-9.023816,6.5659056,6.680762
-2.457907,1.6859832,1.6500914,-9.831629,6.743933,6.6003666
-2.5225127,1.6027129,1.6725829,-10.090052,6.4108524,6.6903324
-2.161676,1.504608,1.62377,-8.646704,6.0184326,6.495081
-1.5390624,1.2423522,1.5658629,-6.15625,4.969409,6.2634525
-0.9097503,1.0389647,1.6007994,-3.6390016,4.1558595,6.4031982
-0.3522247,0.9064025,1.6309478,-1.408899,3.6256104,6.5237913
0.28713986,0.73172605,1.5543761,1.1485596,2.9269042,6.217505
1.0939971,0.49244383,1.5725615,4.375989,1.9697754,6.290247
1.9429717,0.32781675,1.6572692,7.7718873,1.3112671,6.629077
2.5301695,0.2761322,1.6878966,10.120679,1.1045288,6.751587
2.7589233,0.18233337,1.76734,11.035693,0.7293335,7.0693607
2.6153562,0.14978942,1.894638,10.461426,0.5991577,7.5785522
2.0377288,0.20865478,1.9415374,8.150915,0.83461916,7.76615
1.0351348,0.4689941,1.9898711,4.1405396,1.8759766,7.959485
-0.19573364,0.82839656,1.9721648,-0.78293455,3.3135865,7.88866
-1.1375488,1.14664,1.7458037,-4.550195,4.5865602,6.9832153
-2.0477781,1.5395415,1.6429107,-8.191113,6.158167,6.571643
-2.5703704,1.6132414,1.7099121,-10.281482,6.4529667,6.8396482
-2.7527037,1.7084746,1.72666,-11.010816,6.833899,6.906641
-2.5148559,1.5471984,1.6232909,-10.059423,6.188794,6.493164
-1.9262236,1.311267,1.5653838,-7.704895,5.2450686,6.2615356
-1.373001,1.1557342,1.5529418,-5.4920044,4.622937,6.2117677
