-0.6297912,0.7671386,2.3602812,-2.519165,3.0685549,9.441126
-0.71497494,0.7570892,2.330609,-2.8599,3.028357,9.322436
-1.0126433,1.0633696,2.6689544,-4.050574,4.253479,10.6758175
-1.0461425,0.998764,2.7407377,-4.1845703,3.9950562,10.962952
-0.9140594,1.0040282,2.3152952,-3.6562378,4.0161133,9.261182
-0.6886535,0.86333,1.9166503,-2.7546144,3.4533205,7.6666017
-0.39625242,0.76474607,1.5232695,-1.5850098,3.0589843,6.0930786
-0.001913452,0.5953338,1.3706084,-0.0076538087,2.3813355,5.4824343
0.45989987,0.6116058,1.3586456,1.8395996,2.4464233,5.4345827
1.4155943,0.4517639,1.405545,5.6623783,1.8070557,5.62218
2.5387847,0.19429626,1.3988433,10.155139,0.7771851,5.5953736
3.099661,0.028713988,1.4021941,12.398645,0.11485596,5.608777
3.005386,0.036370847,1.4586638,12.021545,0.1454834,5.834656
2.540698,0.06747741,1.6036712,10.162793,0.26990968,6.4146852
1.734317,0.01100769,1.9008574,6.9372683,0.044030763,7.6034303
0.42687985,0.13782653,2.146362,1.7075195,0.5513061,8.585449
-1.2088531,0.60969234,2.1449249,-4.8354125,2.4387696,8.5796995
-2.7890747,1.3280151,1.8501312,-11.156299,5.3120604,7.400525
-3.6074185,1.7745178,1.8329009,-14.429676,7.098071,7.331604
-3.6476195,1.9123442,1.7989227,-14.590479,7.649378,7.195691
-3.2738614,1.714218,1.7075194,-13.095448,6.8568726,6.830078
-2.5847259,1.3265808,1.5897918,-10.338903,5.306323,6.3591676
-1.8367308,0.9891937,1.4419158,-7.346924,3.956775,5.767664
-1.0868194,0.8154754,1.3691741,-4.3472776,3.2619019,5.476697
-0.3737579,0.6819549,1.3328032,-1.4950318,2.72782,5.3312135
0.7288543,0.45654905,1.2586242,2.9154177,1.8261963,5.0344973
1.6917266,0.33020934,1.2174681,6.7669067,1.3208374,4.869873
2.3808591,0.22588195,1.3232299,9.5234375,0.90352786,5.29292
2.9814572,0.1952545,1.294516,11.925831,0.7810181,5.178064
3.3437314,0.13064879,1.4246856,13.3749275,0.5225952,5.698743
3.2628539,0.07130737,1.5146575,13.051416,0.2852295,6.0586305
2.647418,0.047857665,1.8601805,10.589673,0.19143066,7.440723
1.5419341,0.0579071,2.0788848,6.167737,0.23162842,8.315539
-0.03972168,0.361795,2.2095335,-0.15888672,1.4471803,8.838135
-1.7639892,0.94324946,2.199481,-7.055957,3.772998,8.797925
-3.1618743,1.6036712,2.1918242,-12.647497,6.4146852,8.767298
-3.5796628,1.8118469,2.1836913,-14.318653,7.247388,8.734766
-3.4863431,1.8132812,2.364108,-13.945374,7.253125,9.456433
-3.0163908,1.5113066,2.2904112,-12.065564,6.045227,9.161646
-2.2248473,1.2078979,2.067877,-8.899389,4.8315916,8.271509
-1.3093536,0.82552487,1.8568298,-5.2374144,3.3020997,7.4273195
-0.36035764,0.6269195,1.6711485,-1.4414307,2.5076783,6.684595
0.6312255,0.29048765,1.3820952,2.5249023,1.1619507,5.5283813
1.9640288,0.0579071,1.286383,7.856116,0.23162842,5.145532
3.1101897,-0.09236144,1.2361327,12.44076,-0.3694458,4.9445314
3.6327817,-0.06747741,1.0954345,14.531128,-0.26990968,4.381738
4.0567927,-0.25794676,1.2107695,16.227173,-1.0317872,4.8430786
3.5456846,-0.31680906,1.4333007,14.182739,-1.2672364,5.733203
2.416272,-0.19477537,1.5467193,9.665088,-0.7791016,6.1868773
0.460379,0.27326047,1.9056426,1.8415161,1.093042,7.622571
-1.2342193,0.949472,2.1396606,-4.9368773,3.7978883,8.558642
-2.4799223,1.422293,2.1501892,-9.91969,5.6891727,8.600757
-3.5164914,1.7582457,2.4220152,-14.065968,7.032984,9.688062
-3.7643888,1.9348357,2.4550352,-15.057556,7.7393436,9.820142
-3.403552,1.7041686,2.281317,-13.614209,6.816675,9.125269
-2.3770292,1.2547973,2.0788848,-9.508118,5.0191894,8.315539
-1.4735014,0.86715996,1.7233123,-5.8940067,3.4686403,6.8932495
-0.6484558,0.6264404,1.5194427,-2.5938232,2.5057616,6.077771
0.30436704,0.36370847,1.3878356,1.2174683,1.454834,5.551343
1.3375884,0.09092712,1.5165709,5.350354,0.3637085,6.066284
2.5067198,0.032064818,1.2059814,10.02688,0.12825927,4.823926
3.4595428,-0.14069824,1.1705688,13.838171,-0.56279296,4.6822753
3.954379,-0.2158325,1.2768096,15.817517,-0.8633301,5.107239
3.8423948,-0.16845398,1.3337585,15.36958,-0.6738159,5.3350344
2.8211362,-0.11437682,1.3873595,11.284546,-0.45750734,5.5494385
1.0916046,0.07226257,1.7553741,4.3664184,0.28905028,7.021497
-1.0021148,0.7920257,2.1123838,-4.0084596,3.1681032,8.449536
-2.4114866,1.2686737,2.4196227,-9.645947,5.0746946,9.678492
-3.1623533,1.931964,2.1142974,-12.649414,7.7278566,8.45719
-3.5332427,2.1071196,2.355017,-14.132971,8.428479,9.420069
-3.5341978,1.7778685,2.610568,-14.136792,7.111475,10.442273
-2.782852,1.5840484,2.0654845,-11.131409,6.336194,8.261938
-1.812802,1.0179076,1.7711669,-7.251209,4.071631,7.084668
-0.6005981,0.48670042,1.5974486,-2.4023926,1.9468018,6.3897953
0.70061946,0.19812621,1.2969085,2.802478,0.7925049,5.1876345
2.1205199,0.009094237,1.1566894,8.48208,0.036376953,4.6267576
3.0154357,-0.10097656,1.1255828,12.061743,-0.40390626,4.5023317
3.2867827,-0.0933197,1.2189025,13.147131,-0.3732788,4.8756104
3.2834318,-0.15601195,1.4744567,13.133728,-0.6240479,5.897827
3.0388854,-0.0933197,1.5529418,12.155542,-0.3732788,6.2117677
2.437808,0.04689941,1.5462432,9.751233,0.18759766,6.1849732
0.9140594,0.43070677,1.7788237,3.6562378,1.7228272,7.1152954
-1.0475768,1.0183867,2.1722045,-4.1903076,4.0735474,8.688818
-2.4435515,1.61994,2.128656,-9.774206,6.479761,8.514624
-2.5043273,1.5586852,2.0697906,-10.017309,6.234741,8.279162
-2.145883,1.5711272,1.8501312,-8.583532,6.2845097,7.400525
-1.4108093,1.1834899,1.7883971,-5.643237,4.73396,7.1535892
-0.8599792,0.8848663,1.7056029,-3.439917,3.5394654,6.8224125
-0.56805724,0.79968256,1.6189849,-2.272229,3.1987305,6.4759398
-0.23641051,0.6900909,1.7151763,-0.9456421,2.7603638,6.8607054
0.15840453,0.72359,1.6658843,0.6336182,2.8943605,6.663538
0.361795,0.7652252,1.607498,1.4471803,3.060901,6.4299927
0.19573364,0.8896514,1.6984252,0.78293455,3.5586061,6.793701
0.035412595,0.93894345,1.9195219,0.1416504,3.755774,7.6780887
0.0,1.027478,1.874536,0.0,4.109912,7.4981446
0.001434326,1.0116851,1.8821929,0.0057373047,4.0467405,7.5287724
-0.00430603,0.9595214,1.8506103,-0.017224122,3.8380861,7.4024415
-0.24358824,0.97244257,1.8711883,-0.9743531,3.8897705,7.4847536
-0.09475707,0.98009944,1.4533995,-0.37902832,3.920398,5.8135986
-0.2502899,0.90544426,1.7213957,-1.0011597,3.6217775,6.885584
-0.06939086,0.8240875,1.8501312,-0.27756348,3.29635,7.400525
4.7912594E-4,0.7451263,1.853958,0.001916504,2.9805055,7.4158325
-0.06412658,0.8370086,1.7314452,-0.25650635,3.3480349,6.9257812
-0.110070795,0.9332,1.537149,-0.4402832,3.7328005,6.1485963
-0.112942494,0.9274566,1.5873992,-0.45177004,3.7098267,6.349597
